player_id,primary_archetype,archetype_0_weight,archetype_1_weight,archetype_2_weight,archetype_3_weight,archetype_4_weight,archetype_5_weight,archetype_6_weight,player_name
1626171,0,0.9999971290809881,5.7628626430199205e-62,4.678300762825024e-16,4.06690175875314e-40,1.3187906200217182e-06,1.5521283920286337e-06,0.0,ID: 1626171
1626181,4,7.204508323046858e-16,3.698274426877463e-06,0.0029827478741894665,5.2406414245955726e-17,0.9970135538513839,2.6556722796738243e-53,0.0,ID: 1626181
1626220,3,8.927618151894209e-16,3.902732466258868e-15,2.6726714706932014e-19,0.9999997984782273,1.1770745835989966e-07,8.381430918518308e-08,0.0,ID: 1626220
1627734,6,3.94619684928321e-07,1.1171554331695638e-101,6.397977710270427e-28,6.665044356653979e-137,8.34314790691339e-33,3.957869643980043e-13,0.999999605379919,ID: 1627734
1627739,3,0.023481598969607647,8.13949372107838e-06,7.784593521040808e-11,0.9734308486754311,0.003079122310082817,2.9047331136408745e-07,0.0,ID: 1627739
1627741,3,1.1428472886477048e-16,1.607355180623007e-11,7.273920183057831e-16,0.9998808505873814,0.00011914939597493651,5.689494011358682e-13,0.0,ID: 1627741
1627742,2,1.6382092326969955e-12,1.1198076701223544e-14,0.9999999363882444,4.809777974138641e-42,6.361010443360164e-08,6.076528855590291e-79,0.0,ID: 1627742
1627747,1,1.6871037962048202e-13,0.9999995608876433,2.406177164028346e-07,2.8028394760278633e-08,1.7046607684788953e-07,8.090432435028268e-30,0.0,ID: 1627747
1627750,2,1.2659264004078105e-16,1.8342944588971517e-07,0.9999998165154045,8.75029692625351e-24,5.514923086416646e-11,3.8572529946859014e-73,0.0,ID: 1627750
1627751,6,5.3323879682137885e-14,7.532545416374004e-295,7.187016122842428e-64,0.0,1.308917996685865e-219,5.626853530816831e-89,0.9999999999999467,ID: 1627751
1627752,4,8.220344638685838e-14,2.8176992116444683e-15,1.215790299570155e-13,0.10635510392561909,0.8936448960741756,2.001557878047416e-17,0.0,ID: 1627752
1627759,2,4.1487991869088814e-17,1.9085351749302817e-12,0.9999999999897593,8.086575546540707e-41,8.332125577357832e-12,2.6788589384503298e-98,0.0,ID: 1627759
1627780,5,7.71194868459599e-07,6.628174556773363e-51,6.116524255588378e-24,5.700811776235646e-06,2.2455091321724686e-07,0.9999933034424417,0.0,ID: 1627780
1627783,2,0.03423831794826491,4.951557618899866e-17,0.6144612741995009,1.0246368830301054e-19,0.3513004078522354,5.4327235753013795e-28,0.0,ID: 1627783
1627824,5,7.540117085026079e-08,9.301621185303367e-77,7.001943713355978e-23,3.422751347002939e-06,2.3916248727751204e-06,0.9999941102226093,0.0,ID: 1627824
1627826,6,5.48204025530805e-10,9.6492068176e-313,3.0083288238945374e-60,0.0,1.5260822311378569e-218,7.018822451552275e-89,0.9999999994517967,ID: 1627826
1627827,5,4.248559513360576e-12,1.5812793365895277e-50,1.0624319924434814e-34,0.001438063508708194,7.221990476386093e-12,0.9985619364798218,0.0,ID: 1627827
1627884,5,1.1800916150024834e-06,1.1584714287716687e-40,7.650963030624851e-24,1.4877485825652964e-07,9.561650061495949e-06,0.9999891094834654,0.0,ID: 1627884
1627936,3,5.438114631729154e-10,8.402733688134884e-16,2.0226318530551877e-13,0.9990268074859335,0.0008007573016219561,0.00017243466842958014,0.0,ID: 1627936
1628366,3,2.128208151956347e-13,1.671974886486837e-08,2.177592112169959e-20,0.9999999688502048,8.234395593152753e-11,1.434748806815663e-08,0.0,ID: 1628366
1628368,1,1.2239265323432256e-11,0.841237304681929,0.15876234412992796,2.7044265098190637e-19,3.5117590323951197e-07,1.1175288032862476e-50,0.0,ID: 1628368
1628369,2,2.970993465893383e-20,7.160864879715701e-10,0.9999999463878645,4.9760809798972634e-27,5.289604943099046e-08,1.0406757166949475e-66,0.0,ID: 1628369
1628370,1,2.907002413706393e-18,0.886409540833219,0.11354250123963214,3.8450267841581274e-14,4.79579271102204e-05,5.74906962568877e-57,0.0,ID: 1628370
1628371,6,3.388833703498623e-12,1.2488663716314424e-64,5.15055833777899e-34,1.0686859708625703e-26,5.809317551617573e-17,0.0005923826818818551,0.999407617314729,ID: 1628371
1628374,4,1.599151847356312e-05,2.042349340247161e-40,1.4780754574033213e-11,1.2519814312332945e-09,0.9999840072098348,4.930930403842168e-12,0.0,ID: 1628374
1628378,2,3.7387952419182904e-15,0.00026226995736355945,0.9997377236433167,6.390752671297024e-25,6.399316720326945e-09,4.394858329075233e-77,0.0,ID: 1628378
1628379,3,1.8888968338201073e-11,1.7351553520864135e-07,6.14059216021906e-13,0.998326095250332,0.0016737312146289393,3.199891100403207e-17,0.0,ID: 1628379
1628381,5,0.0011685160236362324,3.8461246043536517e-51,1.0997551084574692e-18,1.0806094680973119e-10,0.00012984020664163297,0.9987016436616607,0.0,ID: 1628381
1628384,3,8.914241913979302e-08,2.5902237333923964e-15,1.044695704994099e-11,0.5824508531957945,0.41754904654932773,1.1102009375272642e-08,0.0,ID: 1628384
1628386,6,7.237858961629048e-10,6.5663944142542205e-258,1.593366630941589e-51,0.0,6.455744549383473e-178,4.704156395960296e-72,0.9999999992762145,ID: 1628386
1628389,4,0.33005620468046426,1.154259489618812e-34,6.069770058798247e-08,2.448129638716977e-18,0.6699437346214687,3.6594059124844285e-13,0.0,ID: 1628389
1628392,6,3.675183068521365e-12,6.7237686851026805e-261,3.572179656152802e-57,0.0,8.150158991704835e-184,5.619470706943669e-75,0.9999999999963247,ID: 1628392
1628398,4,0.00019819229237026458,1.4317252484974647e-15,2.7979843295920614e-07,1.8389273601295626e-06,0.9997989809095835,7.080722515362213e-07,0.0,ID: 1628398
1628401,1,8.230025743626929e-10,0.8897635699910479,0.07896837578235669,5.801535332646783e-07,0.03126747325005846,2.682224975633192e-38,0.0,ID: 1628401
1628404,4,0.019683639225379107,8.794430911841014e-11,4.4655539924795775e-08,0.05913849621459234,0.9211776628807051,1.5693583986308382e-07,0.0,ID: 1628404
1628415,2,1.8477038493107308e-16,3.288157552619407e-24,0.9993971874443566,4.170812120279332e-38,0.0006028125556450505,1.4377151653088893e-142,0.0,ID: 1628415
1628418,5,6.70306105569472e-13,6.507836912971539e-89,1.4241333258996357e-32,7.664026235258978e-21,1.5508263373190315e-14,0.9999999999993143,0.0,ID: 1628418
1628436,6,4.539695665021805e-20,4.64437e-319,2.8464133682813375e-83,0.0,6.152773409596399e-234,5.263769061856009e-93,1.0,ID: 1628436
1628960,1,2.4104440309860405e-15,0.9998690297879932,4.4718003920264585e-07,0.00012368483342288023,6.838198541927403e-06,2.5508343355735733e-32,0.0,ID: 1628960
1628963,0,1.0,2.0308504928662313e-54,1.2098844853638617e-18,9.448750049967447e-60,7.592180098891032e-18,4.526175577377361e-16,0.0,ID: 1628963
1628969,4,3.0747935396170094e-06,1.3654680015434072e-15,6.830580084948298e-09,8.723957899404865e-10,0.9999969174907807,1.2704144726320724e-11,0.0,ID: 1628969
1628970,4,2.695021107861453e-05,7.040414895219025e-17,0.0003110296737353905,2.6705531907369685e-08,0.999661993409652,1.842152447614025e-15,0.0,ID: 1628970
1628971,4,0.09952176556189522,0.00198708947088845,1.886516126529898e-07,0.00021889473166818258,0.8982719850806207,7.650331526950543e-08,0.0,ID: 1628971
1628973,2,4.566389885053553e-14,2.0770413697463492e-05,0.9999790280730806,1.1496073924059722e-20,2.015131755392006e-07,2.7790288135874236e-68,0.0,ID: 1628973
1628975,1,5.027161121340775e-11,0.8478686716714542,3.332712792538939e-07,0.14627125820518014,0.005859736801814884,5.634448026921424e-27,0.0,ID: 1628975
1628976,6,1.2022749375577235e-09,6.434008507110665e-90,5.258458727814562e-31,1.2218857047194443e-65,2.4149352977149917e-19,2.078524142556717e-05,0.9999792135563,ID: 1628976
1628978,3,3.2166612433480944e-17,3.3637133122838485e-11,2.569535089945563e-16,0.9999484041280675,5.159583734338919e-05,9.517580305131104e-13,0.0,ID: 1628978
1628983,2,1.4611534015270185e-17,1.1127840462553759e-27,1.0,4.9012421983325625e-126,2.4109777201968038e-30,1.0705887535543192e-131,0.0,ID: 1628983
1628988,1,1.157923145874722e-07,0.768664160353318,7.629201852340158e-10,0.1915204709778616,0.03981525211358431,5.748621219584735e-18,0.0,ID: 1628988
1628989,4,1.3975654093946305e-11,3.828154945563486e-09,7.129204008302216e-11,0.21015590691511346,0.7898440840328149,5.138648207133476e-09,0.0,ID: 1628989
1628991,4,0.026437051590571893,4.445541317369536e-36,1.187092067819235e-06,6.048048996874194e-17,0.973561761317361,8.411198931304506e-18,0.0,ID: 1628991
1628997,0,0.9999999732295247,6.717560258620476e-13,2.6763896752258405e-08,8.805239464517006e-80,5.7002033659300355e-12,2.0709589576817097e-13,0.0,ID: 1628997
1629001,1,7.675663939146195e-13,0.9997681510757922,5.563509616857509e-06,2.160486891602018e-07,0.0002260693651347161,9.987747190052381e-23,0.0,ID: 1629001
1629004,3,4.017070310413551e-14,2.9269713192271676e-09,1.921625507820668e-14,0.9982705019287039,0.0017294951442653125,5.894144083794986e-17,0.0,ID: 1629004
1629006,5,6.112110090435913e-10,2.1419199654592744e-33,7.72931190794725e-32,0.00022563486488235134,1.7761352059746507e-09,0.9997743627477713,1.1408272695277456e-15,ID: 1629006
1629008,4,2.2283689894059476e-10,2.3717917938232087e-19,2.687183430056952e-08,4.481690278112253e-13,0.9999999729048813,1.5934777087990757e-26,0.0,ID: 1629008
1629011,6,4.423024775896724e-22,0.0,2.639163733897811e-86,0.0,2.461770214636382e-236,5.28819147065549e-96,1.0,ID: 1629011
1629012,1,2.072184110697152e-11,0.9997912315777786,0.00020712990044202573,1.8420200222859638e-15,1.6385010549016122e-06,1.415937408601353e-33,0.0,ID: 1629012
1629013,3,3.5664605960284394e-14,2.565755555942246e-20,9.908877548881792e-17,0.9930565309023728,0.0069434690975796,1.1355379705861593e-14,0.0,ID: 1629013
1629014,2,5.381904600021614e-12,0.00022794941182184106,0.9590772531471654,1.373914498406334e-12,0.04069479743425585,4.006560237860078e-63,0.0,ID: 1629014
1629018,4,7.401207264803319e-17,3.265011538264266e-24,2.830432854938022e-17,4.52948269713278e-09,0.9999999954705174,4.1298323023653914e-45,0.0,ID: 1629018
1629020,5,1.1856267072308044e-07,6.541945936806916e-32,1.2894181479492176e-27,9.062298586871095e-07,4.078096113003764e-08,0.9999989344257465,7.644795625014986e-13,ID: 1629020
1629023,4,0.016694694427006922,4.3027181784437744e-27,1.5684702191460372e-10,7.751355900057754e-07,0.977433957544317,0.005870572736237786,0.0,ID: 1629023
1629026,4,0.002068911755847335,2.2649165553011452e-08,2.5558767137632037e-09,0.052263213887860836,0.9456678490689217,8.232776792106309e-11,0.0,ID: 1629026
1629028,6,6.439153234240475e-12,6.91928606e-316,7.288937096750482e-63,0.0,3.289134124415788e-219,5.6289757004339034e-89,0.9999999999935607,ID: 1629028
1629029,2,4.339588692053435e-17,5.21444093514338e-11,0.9999999999444338,9.294284587340746e-28,3.4211656474242807e-12,6.141630182636582e-104,0.0,ID: 1629029
1629048,6,1.3563037175186491e-18,5.672177523134606e-145,2.7682225381822e-60,8.675988675193615e-168,8.849862418377339e-57,1.2229854625004764e-24,1.0,ID: 1629048
1629057,6,2.74552756729344e-18,3.1102581215404044e-97,1.183282536726713e-52,9.793332297788932e-66,2.191460218803318e-37,1.200276806283805e-13,0.9999999999998792,ID: 1629057
1629060,4,5.09214254839616e-05,3.6647733350009825e-39,1.1053108056298729e-13,2.137087011240267e-12,0.9999490785722697,3.550205294793353e-17,0.0,ID: 1629060
1629111,6,7.127800179347926e-11,4.9714329719200796e-88,3.3387951571142916e-36,6.242804759307644e-28,5.929729121430502e-20,0.00016023171939911593,0.9998397682093242,ID: 1629111
1629130,3,1.5162683005727125e-18,1.709891248877093e-25,1.411007332838857e-20,0.9996105663398432,0.0003894336601543433,3.95982700972532e-15,0.0,ID: 1629130
1629216,3,6.874126628690268e-15,0.0016686063665673498,1.5568294988161738e-09,0.9512373817550072,0.04709401032159025,4.156873414199292e-22,0.0,ID: 1629216
1629234,6,1.3401530053040534e-08,1.4887890744521267e-231,1.0954852023745629e-45,0.0,3.7541617229035843e-149,1.718710104669473e-58,0.9999999865984696,ID: 1629234
1629611,1,4.0931088047031025e-07,0.9999741633866612,1.0418202823428206e-09,9.822612079030111e-06,1.5603648558084292e-05,4.514382260620215e-17,0.0,ID: 1629611
1629614,1,3.7937416305476616e-16,0.999991427885965,8.462896776077208e-06,3.235649684661394e-11,1.0918490292612351e-07,2.0807299269592756e-41,0.0,ID: 1629614
1629618,1,8.763780233173938e-12,0.9999997280508822,8.486559492867353e-08,2.3255962962822197e-15,1.8707475612857882e-07,1.154846340374142e-24,0.0,ID: 1629618
